date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident
2020-04-08,,GR,,698.0,,38.0,7.0,7.0,,35.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-08,,JU,,174.0,,31.0,4.0,,,1.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-08,11:00,LU,,527.0,,,,,,9.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-08,,NE,,513.0,,63.0,10.0,7.0,,42.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-08,,NW,,93.0,,9.0,1.0,,,,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-08,00:00,OW,,61.0,,1.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-04-08,,SG,,578.0,,52.0,12.0,,89.0,15.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-08,09:30,SH,,50.0,,15.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-04-08,00:00,SO,,276.0,,22.0,,,,3.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-04-08,,SZ,,196.0,,,,,107.0,7.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-04-08,10:00,TG,,237.0,,27.0,15.0,,,8.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-04-08,08:00,TI,,2659.0,,319.0,71.0,64.0,420.0,211.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-04-08,14:00,UR,,72.0,,5.0,,,42.0,4.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-04-08,,VD,,4586.0,,356.0,75.0,,,228.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-04-08,,VS,,1573.0,5.0,123.0,26.0,20.0,152.0,71.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-04-08,08:00,ZG,,162.0,,12.0,9.0,,61.0,3.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,59.0,98.0,,98.0,,,,,,,
2020-04-08,14:30,ZH,,2772.0,,170.0,,56.0,,64.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-04-09,14:45,AG,,822.0,,87.0,22.0,21.0,250.0,17.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200409_KFS_Coronavirus_Lagebulletin_30.pdf,,,,,,,,,,,
2020-04-09,11:00,AI,,24.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,,,,,
2020-04-09,08:00,AR,,74.0,,,,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-04-09,08:00,BE,,1335.0,,117.0,36.0,27.0,,38.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-04-09,,BL,,711.0,,62.0,18.0,16.0,485.0,21.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-04-09,10:00,BS,,841.0,,93.0,13.0,,572.0,33.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-846-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,454.0,19.0,,
2020-04-09,,FL,,79.0,,,,,66.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-04-09,,FR,,786.0,,80.0,20.0,,84.0,46.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-04-09,,GE,18317.0,4432.0,21.0,393.0,47.0,45.0,,159.0,https://www.ge.ch/document/21502/telecharger,528.0,,,,27.0,,,,,,
2020-04-09,,GL,,67.0,,2.0,,,,2.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-04-09,,GR,,719.0,,39.0,7.0,7.0,,36.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-09,,JU,,179.0,,28.0,5.0,,,1.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-09,13:00,LU,,542.0,,62.0,6.0,,,9.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-09,,NE,,545.0,,58.0,10.0,7.0,,44.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-09,,NW,,96.0,,9.0,1.0,,,,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-09,00:00,OW,,62.0,,1.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-04-09,,SG,,604.0,0.0,52.0,13.0,,92.0,16.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-09,09:30,SH,,52.0,,17.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-04-09,00:00,SO,,282.0,,23.0,,,,5.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-04-09,,SZ,,213.0,,,,,113.0,9.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-04-09,10:00,TG,,256.0,3.0,24.0,12.0,,25.0,8.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-04-09,08:00,TI,,2714.0,,301.0,72.0,68.0,447.0,219.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-04-09,14:00,UR,,72.0,,4.0,,,45.0,4.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-04-09,,VD,,4683.0,,344.0,73.0,,,242.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-04-09,,VS,,1602.0,4.0,118.0,24.0,19.0,160.0,77.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-04-09,08:00,ZG,,165.0,,13.0,9.0,,69.0,3.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,52.0,81.0,,81.0,,,,,,,
2020-04-09,14:30,ZH,,2869.0,,165.0,,55.0,,66.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-04-10,14:45,AG,,850.0,,,,,,18.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200411_KFS_Coronavirus_Lagebulletin_31.pdf,,,,,,,,,,,
2020-04-10,08:00,AR,,77.0,,,,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-04-10,08:00,BE,,1375.0,,107.0,33.0,25.0,,42.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-04-10,,BL,,722.0,,54.0,17.0,15.0,502.0,22.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-04-10,10:00,BS,,854.0,,87.0,13.0,,593.0,33.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-859-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,459.0,21.0,,
2020-04-10,,FL,,79.0,,,,,70.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-04-10,,FR,,796.0,,73.0,19.0,,88.0,49.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-04-10,,GE,18710.0,4479.0,20.0,379.0,47.0,47.0,448.0,170.0,https://www.ge.ch/document/21502/telecharger,482.0,,,,24.0,,,,,,
2020-04-10,,GL,,76.0,,2.0,,,,2.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-04-10,,GR,,730.0,,35.0,6.0,6.0,,36.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-10,,JU,,182.0,,25.0,5.0,,,3.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-10,13:00,LU,,560.0,,69.0,6.0,,,9.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-10,,NE,,564.0,,63.0,11.0,8.0,,44.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-10,,NW,,100.0,,7.0,1.0,,,,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-10,,SG,,632.0,,60.0,11.0,,93.0,17.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-10,09:30,SH,,53.0,,13.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-04-10,00:00,SO,,294.0,,22.0,,,,5.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-04-10,,SZ,,215.0,,,,,118.0,10.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-04-10,10:00,TG,,265.0,2.0,29.0,13.0,,25.0,8.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-04-10,08:00,TI,,2776.0,,297.0,68.0,62.0,466.0,227.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-04-10,16:00,UR,,74.0,,4.0,,,49.0,4.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-04-10,,VD,,4731.0,,334.0,74.0,,,250.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-04-10,,VS,,1631.0,5.0,116.0,24.0,18.0,166.0,83.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-04-10,08:00,ZG,,168.0,,15.0,9.0,,76.0,3.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,44.0,65.0,,65.0,,,,,,,
2020-04-10,14:30,ZH,,2909.0,,152.0,,50.0,,71.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-04-11,17:00,AG,,878.0,,76.0,23.0,21.0,300.0,18.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200411_KFS_Coronavirus_Lagebulletin_31.pdf,,,,,,,,,,,
2020-04-11,11:00,AI,,24.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,,,,,
2020-04-11,10:00,AR,,77.0,,,,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-04-11,08:00,BE,,1419.0,,99.0,33.0,24.0,,44.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-04-11,,BL,,736.0,,50.0,16.0,15.0,527.0,22.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-04-11,09:30,BS,,861.0,,,,,612.0,33.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-866-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,462.0,,,
2020-04-11,,FL,,79.0,,,,,72.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-04-11,,FR,,834.0,,68.0,20.0,,93.0,53.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-04-11,,GE,19042.0,4537.0,17.0,364.0,48.0,44.0,463.0,179.0,https://www.ge.ch/document/21502/telecharger,421.0,,,,20.0,,,,,,
2020-04-11,,GL,,91.0,,2.0,,,,2.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-04-11,,GR,,743.0,,35.0,6.0,5.0,,36.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-11,,JU,,183.0,,23.0,5.0,,,3.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-11,11:00,LU,,568.0,,,,,,10.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-11,,NE,,573.0,,64.0,11.0,9.0,,47.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-11,,NW,,103.0,,8.0,2.0,,,1.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-11,,SG,,641.0,,60.0,11.0,,102.0,18.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-11,09:30,SH,,55.0,,13.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-04-11,00:00,SO,,306.0,,,,,,6.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-04-11,,SZ,,249.0,,,,,118.0,10.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-04-11,10:00,TG,,275.0,1.0,29.0,14.0,,25.0,8.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-04-11,08:00,TI,,2818.0,,282.0,68.0,59.0,493.0,229.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-04-11,16:00,UR,,75.0,,8.0,,,50.0,4.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-04-11,,VD,,4771.0,,319.0,74.0,,,256.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-04-11,,VS,,1657.0,2.0,113.0,20.0,15.0,169.0,85.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-04-11,08:00,ZG,,168.0,,14.0,9.0,,79.0,4.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,41.0,59.0,,59.0,,,,,,,
2020-04-11,14:30,ZH,,2967.0,,149.0,,50.0,,77.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-04-12,14:45,AG,,899.0,,,,,,18.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200414_KFS_Coronavirus_Lagebulletin_32.pdf,,,,,,,,,,,
2020-04-12,08:00,BE,,1441.0,,95.0,33.0,22.0,,49.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-04-12,,BL,,740.0,,48.0,17.0,14.0,554.0,23.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-04-12,10:00,BS,,877.0,,86.0,12.0,,629.0,33.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-882-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,473.0,23.0,,
2020-04-12,,FL,,80.0,,,,,77.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-04-12,,FR,,846.0,,65.0,19.0,,97.0,54.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-04-12,,GE,19203.0,4567.0,11.0,363.0,47.0,43.0,479.0,187.0,https://www.ge.ch/document/21502/telecharger,398.0,,,,21.0,,,,,,
2020-04-12,,GL,,91.0,,2.0,,,,2.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-04-12,,GR,,747.0,,35.0,7.0,5.0,,36.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-12,,JU,,183.0,,22.0,5.0,,,3.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-12,11:00,LU,,576.0,,60.0,5.0,,,10.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-12,,NE,,583.0,,67.0,10.0,10.0,,52.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-12,,NW,,104.0,,7.0,2.0,,,1.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-12,,SG,,649.0,,58.0,9.0,,109.0,21.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-12,09:30,SH,,57.0,,16.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-04-12,00:00,SO,,315.0,,23.0,,,,7.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-04-12,,SZ,,251.0,,,,,119.0,11.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-04-12,10:00,TG,,286.0,0.0,29.0,14.0,,25.0,8.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-04-12,08:00,TI,,2869.0,,269.0,63.0,56.0,511.0,244.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-04-12,15:00,UR,,77.0,,5.0,,,52.0,4.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-04-12,,VD,,4808.0,,328.0,73.0,,,265.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-04-12,,VS,,1670.0,3.0,111.0,22.0,14.0,173.0,91.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-04-12,08:00,ZG,,168.0,,13.0,9.0,,80.0,5.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,39.0,59.0,,59.0,,,,,,,
2020-04-12,14:30,ZH,,2984.0,,153.0,,49.0,,79.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-04-13,14:45,AG,,906.0,,,,,,19.0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200414_KFS_Coronavirus_Lagebulletin_32.pdf,,,,,,,,,,,
2020-04-13,11:00,AI,,24.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,,,,,
2020-04-13,08:00,AR,,78.0,,,,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-04-13,08:00,BE,,1456.0,,92.0,32.0,21.0,,49.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-04-13,,BL,,749.0,,48.0,16.0,12.0,570.0,24.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-04-13,10:00,BS,,888.0,,,,,653.0,34.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-893-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,475.0,,,
2020-04-13,,FL,,80.0,,,,,77.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-04-13,,FR,,859.0,,68.0,17.0,,97.0,55.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-04-13,,GE,19470.0,4616.0,19.0,364.0,47.0,42.0,490.0,191.0,https://www.ge.ch/document/21502/telecharger,355.0,,,,18.0,,,,,,
2020-04-13,,GL,,92.0,,2.0,,,,2.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-04-13,,GR,,750.0,,34.0,6.0,5.0,,37.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-04-13,,JU,,184.0,,24.0,5.0,,,3.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-04-13,11:00,LU,,580.0,,40.0,5.0,,,10.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-04-13,,NE,,588.0,,67.0,10.0,10.0,,55.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-04-13,,NW,,104.0,,7.0,2.0,,,1.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-04-13,,SG,,657.0,,58.0,10.0,,119.0,21.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-04-13,09:30,SH,,57.0,,16.0,2.0,,,1.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
