date,time,abbreviation_canton,tests_performed,total_positive_cases,new_hosp,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,ncumul_confirmed_non_resident,current_hosp_non_resident,TotalPosTests1,ninst_ICU_intub,ncumul_ICF,ncumul_deceased_suspect,lat,long,name_canton,number_canton,new_positive_cases,new_deaths,total_currently_positive_per_100k,deaths_per_100k
2020-03-23,08:00,TI,,1165,15,261,45,43.0,,48,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187510&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=0120f665ab49651b9d66c876ef272a91,,,,43.0,,,46.295617,8.808924,Ticino,21,226,11,329.38,13.571
2020-03-23,03:00,UR,85,22,0,1,,,1,,https://www.ur.ch/themen/2920,,,,,,,46.771849,8.628586,Uri,04,10,0,60.61,
2020-03-23,03:00,VD,,1822,18,250,39,,91,25,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,40,4,229.73,3.152
2020-03-23,03:00,VS,,527,6,70,10,7.0,3,12,https://www.vs.ch/de/web/coronavirus,,,,,,,46.209567,7.604659,Valais/Wallis,23,37,2,154.32,3.514
2020-03-23,08:00,ZG,,62,2,3,,,10,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,14,0,49.44,
2020-03-23,14:30,ZH,,1076,17,127,,27.0,,6,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,364,0,71.53,0.399
2020-03-24,15:00,AG,,266,14,24,2,2.0,4,2,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200324_KFS_Coronavirus_Lagebulletin_18.pdf,,,,,,,47.40966,8.15688,Aargau,01,25,1,39.64,0.298
2020-03-24,17:00,AI,,8,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,2,0,49.69,
2020-03-24,10:00,AR,,33,-1,6,,,,2,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,3,1,59.78,3.623
2020-03-24,03:00,BE,,532,0,,,,,6,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,62,1,51.6,0.582
2020-03-24,03:00,BL,,306,15,66,11,,40,4,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,1,106.62,1.394
2020-03-24,09:00,BS,235,414,2,58,2,,105,5,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-414-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,291.0,,,,,,47.564869,7.615259,Basel-Stadt,12,38,0,213.51,2.579
2020-03-24,03:00,FL,99,51,0,,,,1,,https://www.regierung.li/media/attachments/143-coronavirus-praesenz-fernunterricht.pdf?t=637207680400073990,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,132.12,
2020-03-24,03:00,FR,30,255,0,35,7,,,5,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,29,1,80.93,1.587
2020-03-24,12:00,GE,7998,1659,24,238,41,41.0,103,14,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,21.0,,46.220528,6.132935,Genève,25,103,1,335.02,2.827
2020-03-24,13:30,GL,,33,0,3,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,2,0,81.89,
2020-03-24,03:00,GR,,276,2,29,,,,6,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,10,0,139.46,3.032
2020-03-24,17:00,JU,,82,4,22,4,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,13,0,111.87,
2020-03-24,11:00,LU,,205,0,,,,,2,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,49,1,50.43,0.492
2020-03-24,15:00,NE,,265,-1,32,8,6.0,,6,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,18,1,148.88,3.371
2020-03-24,15:15,NW,,42,0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,3,0,97.67,
2020-03-24,03:00,OW,6,25,0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,66.49,
2020-03-24,03:00,SH,,32,0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,2,0,39.31,
2020-03-24,03:00,SO,,104,0,,,,,1,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,9,0,38.32,0.368
2020-03-24,03:00,TG,276,87,0,,,,,1,https://www.tg.ch/news/fachdossier-coronavirus.html/10552 & https://www.tg.ch/news/news-detailseite.html/485/news/44925,,,,,,,47.568715,9.091957,Thurgau,01,6,0,31.78,0.365
2020-03-24,08:00,TI,,1211,24,285,50,48.0,,53,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187520&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=4d581f57e92de04937175bab9e5b0f14,,,,48.0,,,46.295617,8.808924,Ticino,21,46,5,342.38,14.984
2020-03-24,12:00,UR,85,25,0,1,,,1,,https://www.ur.ch/themen/2920,,,,,,,46.771849,8.628586,Uri,04,3,0,68.87,
2020-03-24,03:00,VD,,2162,36,286,41,,100,29,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,340,4,272.6,3.657
2020-03-24,16:00,VS,,606,10,80,11,9.0,3,13,https://www.vs.ch/de/web/coronavirus,,,,,,,46.209567,7.604659,Valais/Wallis,23,79,1,177.45,3.807
2020-03-24,08:00,ZG,,72,3,6,,,12,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,10,0,57.42,
2020-03-24,14:30,ZH,,1224,11,138,,26.0,,8,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,148,2,81.37,0.532
2020-03-25,15:00,AG,,319,-8,16,5,5.0,4,2,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200325_KFS_Coronavirus_Lagebulletin_19.pdf,,,,,,,47.40966,8.15688,Aargau,01,53,0,47.54,0.298
2020-03-25,17:00,AI,,9,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,1,0,55.9,
2020-03-25,08:00,AR,,34,0,6,,,,2,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,1,0,61.59,3.623
2020-03-25,03:00,BE,,624,0,,,,,6,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,92,0,60.52,0.582
2020-03-25,03:00,BL,,341,2,68,8,,46,5,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,35,1,118.82,1.742
2020-03-25,10:00,BS,235,466,0,58,2,,128,8,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-466-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,307.0,,,,,,47.564869,7.615259,Basel-Stadt,12,52,3,240.33,4.126
2020-03-25,03:00,FL,99,53,0,,,,1,,https://www.regierung.li/media/attachments/145-drive-trouhg-anlage-corona.pdf?t=637207634421649200,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,2,0,137.31,
2020-03-25,03:00,FR,30,293,4,39,7,,,6,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,38,1,92.99,1.904
2020-03-25,12:00,GE,8429,1780,20,258,50,48.0,122,21,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,18.0,,46.220528,6.132935,Genève,25,121,7,359.45,4.241
2020-03-25,13:30,GL,,40,-1,2,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,7,0,99.26,
2020-03-25,03:00,GR,,322,14,43,,,,6,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,46,0,162.71,3.032
2020-03-25,18:00,JU,,92,1,23,4,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,10,0,125.51,
2020-03-25,11:00,LU,,228,0,,,,,2,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,23,0,56.09,0.492
2020-03-25,14:00,NE,,280,9,41,10,7.0,,9,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,15,3,157.3,5.056
2020-03-25,15:30,NW,,44,0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,2,0,102.33,
2020-03-25,03:00,OW,6,27,0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,2,0,71.81,
2020-03-25,03:00,SG,,228,0,,,,,1,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,0,0,45.18,0.198
2020-03-25,08:00,SH,,34,0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,2,0,41.77,
2020-03-25,03:00,SO,,129,0,,,,,1,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,25,0,47.53,0.368
2020-03-25,03:00,SZ,10,99,0,1,,,10,,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,,,,47.061787,8.756585,Schwyz,05,86,0,62.94,
2020-03-25,03:00,TG,276,96,0,,,,,1,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,9,0,35.06,0.365
2020-03-25,08:00,TI,,1354,21,306,57,55.0,,60,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187523&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=982795a2c13394282accc3a8506c9ba0,,,,55.0,,,46.295617,8.808924,Ticino,21,143,7,382.81,16.964
2020-03-25,03:00,VD,,2215,29,315,54,,117,36,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,53,7,279.28,4.539
2020-03-25,15:00,VS,,651,4,84,11,9.0,3,14,https://www.vs.ch/documents/6756452/7008787/Sit%20Epid%20-%20%C3%89tat%20Stand%2025.03.2020.pdf,,,,,,,46.209567,7.604659,Valais/Wallis,23,45,1,190.63,4.1
2020-03-25,08:00,ZG,,80,3,9,,,12,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,8,0,63.8,
2020-03-25,14:30,ZH,,1371,8,146,,28.0,,10,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,147,2,91.14,0.665
2020-03-26,15:00,AG,,349,22,38,10,9.0,4,2,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200326_KFS_Coronavirus_Lagebulletin_20.pdf,,,,,,,47.40966,8.15688,Aargau,01,30,0,52.01,0.298
2020-03-26,18:00,AI,,11,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,2,0,68.32,
2020-03-26,16:00,AR,,42,0,6,,,,2,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,8,0,76.09,3.623
2020-03-26,03:00,BE,,660,0,,,,,7,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,36,1,64.01,0.679
2020-03-26,03:00,BL,,422,0,68,9,,65,5,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,81,0,147.04,1.742
2020-03-26,10:30,BS,235,505,16,74,8,,155,12,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-505-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,326.0,20.0,,,,,47.564869,7.615259,Basel-Stadt,12,39,4,260.44,6.189
2020-03-26,03:00,FL,900,56,0,,,,1,,https://www.regierung.li/media/attachments/151-900-personen-getestet.pdf?t=637208497707275503,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,3,0,145.08,
2020-03-26,03:00,FR,30,309,5,44,5,,,11,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,16,5,98.06,3.491
2020-03-26,12:00,GE,8944,2007,14,272,52,48.0,144,23,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,18.0,,46.220528,6.132935,Genève,25,227,2,405.29,4.645
2020-03-26,13:30,GL,,43,0,2,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,3,0,106.7,
2020-03-26,03:00,GR,,373,2,45,,,,9,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,51,3,188.48,4.548
2020-03-26,16:00,JU,,100,-1,22,4,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,8,0,136.43,
2020-03-26,11:00,LU,,253,0,,,,,3,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,25,1,62.24,0.738
2020-03-26,14:30,NE,,299,1,42,9,7.0,,12,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,19,3,167.98,6.742
2020-03-26,16:00,NW,,48,0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,4,0,111.63,
2020-03-26,03:00,OW,6,30,0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,3,0,79.79,
2020-03-26,03:00,SG,,306,0,,,,,2,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,78,1,60.63,0.396
2020-03-26,07:00,SH,,35,0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,1,0,43.0,
2020-03-26,03:00,SO,,141,0,,,,,1,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,12,0,51.95,0.368
2020-03-26,03:00,SZ,10,99,0,1,,,10,1,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,,,,47.061787,8.756585,Schwyz,05,0,0,62.94,0.636
2020-03-26,03:00,TG,276,110,0,,,,,1,https://www.tg.ch/news/fachdossier-coronavirus.html/10552,,,,,,,47.568715,9.091957,Thurgau,01,14,0,40.18,0.365
2020-03-26,08:00,TI,,1401,52,358,60,56.0,,67,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187529&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=8ce8f2f412a3bb9022fb4a28c9ad7fa4,,,,56.0,,,46.295617,8.808924,Ticino,21,47,7,396.1,18.943
2020-03-26,03:00,UR,85,38,3,4,,,2,,https://www.ur.ch/themen/2920,,,,,,,46.771849,8.628586,Uri,04,13,0,104.68,
2020-03-26,03:00,VD,,2532,13,328,59,,148,47,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,317,11,319.25,5.926
2020-03-26,15:00,VS,,715,12,96,11,9.0,3,15,https://www.vs.ch/documents/6756452/7008787/2020%2004%2017%20Sit%20Epid%20-%20%C3%89tat%20Stand,,,,,,,46.209567,7.604659,Valais/Wallis,23,64,1,209.37,4.392
2020-03-26,08:00,ZG,,87,1,10,1,,15,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,7,0,69.38,
2020-03-26,14:30,ZH,,1503,10,156,,35.0,,13,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,132,3,99.91,0.864
2020-03-27,15:00,AG,,364,12,50,12,10.0,4,3,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200327_KFS_Coronavirus_Lagebulletin_21.pdf,,,,,,,47.40966,8.15688,Aargau,01,15,1,54.25,0.447
2020-03-27,18:00,AI,,12,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,1,0,74.53,
2020-03-27,13:00,AR,,44,0,6,,,,2,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,2,0,79.71,3.623
2020-03-27,03:00,BE,,718,0,,,,,8,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,58,1,69.63,0.776
2020-03-27,03:00,BL,,466,11,79,11,,76,5,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,44,0,162.37,1.742
2020-03-27,10:00,BS,235,534,2,76,8,,191,13,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-534-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,343.0,19.0,,,,,47.564869,7.615259,Basel-Stadt,12,29,1,275.4,6.704
2020-03-27,03:00,FL,900,60,0,,,,1,,https://www.regierung.li/media/attachments/152-regierung-bedankt-sich.pdf?t=637209361840426241,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,4,0,155.44,
2020-03-27,03:00,FR,30,369,6,50,8,,,15,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,60,4,117.11,4.76
2020-03-27,12:00,GE,9435,2194,41,313,54,54.0,153,30,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,23.0,,46.220528,6.132935,Genève,25,187,7,443.05,6.058
2020-03-27,13:30,GL,,44,1,3,,,,,https://www.gl.ch/verwaltung/finanzen-und-gesundheit/gesundheit/coronavirus.html/4817#Fallzahlen,,,,,,,46.931042000000005,9.065751,Glarus,08,1,0,109.18,
2020-03-27,03:00,GR,,409,7,52,,,,9,https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/Seiten/Start.aspx,,,,,,,46.656248,9.628198,Graubünden/Grigioni,01,36,0,206.67,4.548
2020-03-27,16:00,JU,,114,3,25,6,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,14,0,155.53,
2020-03-27,11:00,LU,,287,0,,,,,3,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,47.067763,8.1102,Luzern,03,34,0,70.6,0.738
2020-03-27,14:00,NE,,316,3,45,9,7.0,,13,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,17,1,177.53,7.303
2020-03-27,15:15,NW,,54,0,,,,,,https://www.nw.ch/gesundheitsamtdienste/6044,,,,,,,46.926755,8.405302,Nidwalden,07,6,0,125.58,
2020-03-27,03:00,OW,6,37,0,,,,,,https://www.ow.ch/de/verwaltung/dienstleistungen/?dienst_id=5962,,,,,,,46.804527,8.144317000000001,Obwalden,06,7,0,98.4,
2020-03-27,07:30,SH,,36,0,,,,,,https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt-3209198-DE.html,,,,,,,47.71357,8.59167,Schaffhausen,14,1,0,44.23,
2020-03-27,03:00,SO,,157,0,,,,,1,https://corona.so.ch/,,,,,,,47.304135,7.639388,Solothurn,11,16,0,57.85,0.368
2020-03-27,03:00,SZ,10,119,0,1,,,32,1,https://www.sz.ch/behoerden/information-medien/medienmitteilungen/coronavirus.html/72-416-412-1379-6948,,,,,,,47.061787,8.756585,Schwyz,05,20,0,75.65,0.636
2020-03-27,03:00,TG,276,117,0,,,,,2,https://www.tg.ch/news/fachdossier-coronavirus.html/10552 & email der Staatskanzlei des Kanton Thurgau,,,,,,,47.568715,9.091957,Thurgau,01,7,1,42.73,0.73
2020-03-27,08:00,TI,,1688,28,386,61,51.0,,76,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187533&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=0f01b9fd5e63dbb0f6f5cec02aa32b40,,,,51.0,,,46.295617,8.808924,Ticino,21,287,9,477.24,21.487
2020-03-27,03:00,UR,85,40,3,7,,,3,,https://www.ur.ch/themen/2920,,,,,,,46.771849,8.628586,Uri,04,2,0,110.19,
2020-03-27,03:00,VD,,2745,34,362,63,,174,48,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,213,1,346.11,6.052
2020-03-27,15:00,VS,,808,8,104,15,14.0,3,20,https://www.vs.ch/documents/6756452/7008787/Sit%20Epid%20-%20%C3%89tat%20Stand%2027.03.2020.pdf,,,,,,,46.209567,7.604659,Valais/Wallis,23,93,5,236.6,5.857
2020-03-27,18:00,ZG,,94,2,12,5,,18,,https://www.zg.ch/behoerden/gesundheitsdirektion/amt-fuer-gesundheit/corona,,,,,,,47.157296,8.537294,Zug,09,7,0,74.96,
2020-03-27,14:30,ZH,,1630,15,171,,38.0,,15,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,127,2,108.36,0.997
2020-03-28,18:00,AI,,13,0,1,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,1,0,80.75,
2020-03-28,08:00,AR,,45,0,6,,,,2,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,1,0,81.52,3.623
2020-03-28,03:00,BE,,767,0,,,,,9,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,46.823608,7.636667,Bern/Berne,02,49,1,74.39,0.873
2020-03-28,03:00,BL,,502,-4,75,14,13.0,100,6,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,36,1,174.91,2.091
2020-03-28,10:00,BS,235,573,3,79,11,,211,13,https://www.coronavirus.bs.ch/nm/2020-tagesbulletin-coronavirus-573-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,365.0,20.0,,,,,47.564869,7.615259,Basel-Stadt,12,39,0,295.51,6.704
